blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""080299650003""",,1,653,326,3884.62,59,69,49,29,37,23,30,33,26,8.78,0.74,1.75,2,2,21520,19383,23796,2,2,1,12595,11134,13888,9532,8369,10509,3032,2731,3352,32,34,27,27,29,23,5.2,0.1,3.26,0.08,597,57,538,79,50,20,1421,1039,1289,785,50,50
"""080050819003""","""Denver-Aurora-Lakewood, CO""",1,2197,893,154.93,30,35,35,13,17,16,17,18,19,5.82,33.56,1.49,1,1,16435,14369,16056,10,10,11,10997,9366,10172,8498,7168,7723,2316,2024,2262,182,173,187,155,147,159,8.9,4.6,8.2,5.76,27486,7,40330,92,19,91,1254,735,1412,622,14,86
"""080299647001""",,1,1448,633,5679.18,65,77,54,33,42,26,32,36,28,9.08,1.01,1.92,2,2,22941,20612,25274,1,1,1,13686,12074,14978,10430,9145,11393,3232,2905,3560,24,25,24,20,21,21,1.9,0.4,0.53,0.11,1277,84,575,78,96,16,2344,1175,1245,961,75,25
"""080050819001""","""Denver-Aurora-Lakewood, CO""",1,1102,325,150.43,44,52,53,25,31,30,20,21,23,9.09,19.63,1.78,2,2,20113,17845,19749,5,5,5,13062,11165,12198,10143,8569,9330,2834,2514,2782,84,82,86,72,69,73,7,3.4,3.07,2.16,23145,48,34044,92,12,140,920,1344,1344,,55,45
"""080299646003""",,1,853,360,8253.99,64,75,52,30,37,23,34,37,29,9.9,0.43,2.03,2,2,23484,21096,25828,1,1,1,14352,12696,15633,11023,9702,11972,3308,2973,3638,21,21,23,18,18,19,1.1,0.2,0.65,0.04,538,89,444,78,125,14,2254,1051,1114,778,81,19
"""080050056211""","""Denver-Aurora-Lakewood, CO""",1,1767,643,288.48,67,80,80,45,56,55,22,24,25,9.55,21.28,1.99,2,2,22057,19282,21742,2,2,2,14504,12399,13633,11355,9650,10531,3108,2716,3063,40,34,39,34,29,33,4,2.4,3.07,2.23,23981,71,25493,92,14,126,1331,2466,2561,1391,92,8
"""080299646002""",,1,1045,517,1496.56,55,64,46,26,32,20,29,32,26,8.5,2.94,1.74,2,2,21078,18764,23444,1,1,1,12465,10889,13818,9476,8226,10496,2969,2644,3303,20,19,19,17,16,16,5.2,0.4,2.68,0.35,1319,64,908,80,13,57,769,903,956,789,68,32
"""080050802003""","""Denver-Aurora-Lakewood, CO""",1,896,270,126.48,47,54,55,26,33,32,20,22,23,9.03,19.28,1.84,2,2,19573,17279,19257,7,7,7,13384,11361,12562,10500,8802,9725,2758,2434,2713,126,125,124,107,106,105,5.1,7.2,3.47,2.13,43267,79,45397,91,8,223,825,1436,1519,932,86,14
"""080710005002""",,1,1155,441,17807.92,53,62,46,24,30,20,29,32,26,8.64,0.21,1.8,2,2,22440,20380,24281,3,3,3,12985,11519,13972,9770,8590,10500,3161,2872,3421,54,57,52,46,49,44,3,3.9,2.92,0.02,372,70,405,75,220,7,1576,916,1121,676,54,46
"""080050800002""","""Denver-Aurora-Lakewood, CO""",1,1563,512,139.53,46,54,55,26,32,31,20,22,23,8.79,32.27,1.84,2,2,19568,17425,19228,6,6,6,13375,11350,12538,10506,8782,9718,2758,2455,2709,112,113,111,95,96,95,5.3,6.4,3.87,3.67,41891,86,43807,91,7,266,796,1406,1410,1386,81,19
"""080050801002""","""Denver-Aurora-Lakewood, CO""",1,1178,507,134.38,32,37,37,15,18,18,17,18,19,5.74,21.66,1.55,1,1,15915,14094,15546,9,9,9,11236,9570,10413,8831,7421,8059,2243,1985,2190,161,164,164,137,139,139,8.6,6.9,6.49,3.77,45705,31,43815,91,12,171,940,801,1118,703,24,76
"""080050873004""","""Denver-Aurora-Lakewood, CO""",1,1761,457,23.16,31,36,37,16,20,20,15,16,17,6.66,131.51,1.39,1,1,13276,11544,12896,11,10,11,9981,8397,9178,7918,6589,7160,1871,1626,1817,192,181,201,163,154,171,9.6,7.6,16.4,19.73,46083,0,53273,91,6,304,621,890,,890,0,100
"""080050846001""","""Denver-Aurora-Lakewood, CO""",1,848,271,115.77,46,53,54,25,31,30,21,22,24,9.49,22.22,1.86,2,2,20560,18119,20224,6,6,6,13653,11633,12796,10642,8970,9834,2897,2552,2849,114,110,114,97,94,97,4.9,6,3.83,2.34,30556,82,22511,89,7,260,721,1358,1391,1194,83,17
"""080770014041""","""Grand Junction, CO""",1,2340,1014,2257.61,63,74,59,35,43,32,28,31,27,9.86,4.43,1.94,2,2,24129,21537,25195,0,0,0,13969,12192,14510,10570,9157,10961,3399,3035,3549,0,0,0,0,0,0,2.2,2.8,1.37,0.45,4627,89,4835,85,40,45,1561,1423,1474,1188,82,18
"""080050831003""","""Denver-Aurora-Lakewood, CO""",1,2120,745,183.53,51,61,61,30,38,37,21,23,24,10.37,42.09,1.87,2,2,22043,19760,21631,3,3,3,13865,12052,12911,10700,9213,9807,3106,2784,3047,58,56,57,49,47,49,5.4,4.9,4.36,4.06,24778,100,14840,88,7,213,828,1650,1820,1392,60,40
"""080590117201""","""Denver-Aurora-Lakewood, CO""",1,904,292,141.55,52,61,62,30,37,36,22,24,25,10.21,21.06,1.97,2,2,23282,20611,22869,0,0,0,14500,12577,13548,11219,9674,10326,3281,2903,3222,0,0,0,0,0,0,4.3,3.7,3.8,2.06,17703,96,34805,92,7,127,848,1634,1527,2023,78,22
"""080310041024""","""Denver-Aurora-Lakewood, CO""",1,1038,363,80.43,40,46,47,21,26,25,19,20,22,6.67,30.09,1.74,2,2,18050,16142,17674,4,4,4,12554,10751,11674,9912,8376,9078,2533,2264,2479,109,111,117,92,94,99,7.7,4.8,5.14,4.51,32273,65,60175,94,5,207,605,1134,1188,1092,44,56
"""080050808002""","""Denver-Aurora-Lakewood, CO""",1,861,240,123.26,45,53,54,24,30,30,21,23,24,9.46,18.42,1.9,2,2,20007,17749,19660,11,11,11,13860,11880,12981,10848,9186,10024,2820,2500,2770,193,194,188,164,165,160,4.3,6.2,3.34,1.95,39354,98,42982,91,9,165,938,1329,1317,1382,82,18
"""080590117202""","""Denver-Aurora-Lakewood, CO""",1,1088,477,173.44,55,64,65,32,40,39,22,24,26,8.24,22.67,2.03,2,2,22463,19775,22132,0,0,0,14754,12626,13854,11585,9841,10734,3166,2786,3118,3,0,2,2,0,2,2.7,3.6,3.26,2.75,23008,100,31682,92,9,177,916,1764,1764,,97,3
"""080050807001""","""Denver-Aurora-Lakewood, CO""",1,1916,730,154.44,40,46,47,21,26,26,19,20,22,7.87,37.22,1.68,1,2,18253,15922,17937,13,13,13,12390,10495,11592,9586,8027,8836,2572,2243,2527,231,224,229,196,190,195,7,6.8,7.54,4.73,41318,50,43977,91,7,290,811,1154,1219,973,74,26
"""080859663005""","""Montrose, CO""",1,962,351,1426.61,49,57,42,21,26,17,28,30,24,8.91,2.19,1.68,2,2,21599,19395,23397,0,0,0,12188,10679,13202,9145,7946,9906,3043,2733,3296,0,0,0,0,0,0,6,2.4,2.23,0.25,3216,59,4472,85,23,46,1303,775,909,648,49,51
"""080050807002""","""Denver-Aurora-Lakewood, CO""",1,1565,534,261.84,34,40,40,18,22,22,16,17,18,5.63,11.47,1.41,1,1,14716,12579,14356,19,19,20,10470,8957,9666,8054,6855,7300,2074,1772,2022,342,330,343,290,280,292,9.1,6.2,16.59,2.04,40190,6,41520,91,15,149,1018,982,1133,950,17,83
"""080050805002""","""Denver-Aurora-Lakewood, CO""",1,1432,796,132.34,35,41,42,18,23,22,17,18,20,5.79,34.83,1.51,1,1,16969,14287,16682,19,17,19,11328,9584,10582,8608,7267,7902,2391,2013,2350,328,305,330,279,259,280,8.2,6.7,6.72,6.01,38433,6,38597,91,15,116,1290,997,1052,921,58,42
"""080859662022""","""Montrose, CO""",1,2264,711,2612.04,51,59,43,22,28,18,28,31,25,9.89,2.69,1.73,2,2,21193,19128,22890,1,1,1,12441,10934,13453,9437,8216,10213,2985,2695,3225,19,22,16,17,19,14,6.3,0.1,1.93,0.27,1521,58,894,81,16,68,973,824,981,688,47,53
"""080050049521""","""Denver-Aurora-Lakewood, CO""",1,1327,690,165.33,33,39,39,18,23,22,15,15,16,5.03,20.99,1.32,1,1,12876,11235,12524,16,16,17,9621,8130,8854,7521,6270,6797,1815,1583,1764,286,278,294,243,236,249,9.5,8,18.01,4.17,51230,0,80793,93,12,154,942,1010,,1010,0,100
"""080859662012""","""Montrose, CO""",1,960,418,218834.59,71,83,59,36,45,29,35,39,30,9.3,0.02,2.2,2,2,23821,21266,25634,2,2,2,15381,13709,16286,11988,10677,12634,3356,2997,3611,37,35,41,32,30,35,0.2,0.8,0.06,0,290,73,317,76,1057,1,7297,1306,1357,1051,83,17
"""080050056262""","""Denver-Aurora-Lakewood, CO""",1,1529,726,176.69,41,47,48,21,27,26,20,21,22,7.38,30.34,1.74,2,2,19602,16853,19318,7,6,7,12841,10903,12034,9962,8423,9195,2762,2374,2721,117,105,118,100,89,100,6.8,5.4,8.53,4.11,28908,31,33375,91,15,163,1122,1161,1227,980,73,27
"""080050846004""","""Denver-Aurora-Lakewood, CO""",1,2763,1091,186.31,40,47,47,22,28,27,18,19,20,7.15,41.89,1.61,1,2,17620,15462,17253,7,7,7,11825,10034,10988,9217,7736,8429,2483,2178,2430,125,120,129,106,102,110,8.4,6.3,11.4,5.86,31001,34,24755,89,6,433,642,1203,1387,1073,41,59
"""080050067073""","""Denver-Aurora-Lakewood, CO""",1,1516,645,284.56,44,52,52,26,33,32,18,19,20,7.29,16.52,1.57,1,2,18321,15766,18011,11,10,11,11743,9971,10954,8966,7571,8218,2582,2221,2537,195,179,199,166,152,169,7.6,8.3,7.43,2.27,25357,26,77301,92,12,152,953,1436,1510,1330,59,41
"""080050067072""","""Denver-Aurora-Lakewood, CO""",1,1021,321,128.03,56,66,66,35,43,42,21,23,24,10.49,26.31,1.87,2,2,22156,19652,21726,0,0,0,13770,11930,12834,10648,9161,9773,3122,2768,3061,0,0,0,0,0,0,4.8,7.8,2.9,2.51,27004,100,60705,92,9,205,851,1891,1869,1939,68,32
"""080050067081""","""Denver-Aurora-Lakewood, CO""",1,1769,680,223.5,60,71,71,38,48,47,22,23,25,9.67,29.42,1.94,2,2,22381,19311,22030,1,0,1,14276,12282,13384,11104,9556,10267,3154,2720,3103,18,6,14,15,5,12,3.2,6.9,3.45,3.04,28216,84,40968,91,11,252,1024,2090,2090,,99,1
"""081230001002""","""Greeley, CO""",1,644,392,82.15,30,35,32,11,14,12,19,21,20,6.28,29.96,1.62,1,2,18130,16048,17354,2,2,2,11800,10113,10847,9227,7835,8384,2555,2261,2445,19,18,19,24,23,24,9,2,9.49,4.77,15062,22,24779,92,5,210,574,553,,553,12,88
"""080050802002""","""Denver-Aurora-Lakewood, CO""",1,2139,680,170.55,45,52,53,26,32,32,19,20,21,8.08,32.21,1.68,1,2,17847,15685,17504,8,8,8,12257,10420,11431,9608,8077,8831,2515,2210,2466,134,133,134,113,113,114,7.4,7.8,6.83,3.99,44931,56,48471,91,9,233,814,1419,1623,1157,56,44
"""080050810003""","""Denver-Aurora-Lakewood, CO""",1,1807,833,236.96,39,46,46,22,28,27,17,18,19,6.04,21.24,1.47,1,1,16638,14263,16316,19,17,19,11067,9398,10314,8394,7084,7681,2345,2009,2299,328,304,335,278,258,284,8.8,5.1,9.64,3.52,33389,2,43765,92,9,127,872,1213,1147,1261,42,58
"""080050816004""","""Denver-Aurora-Lakewood, CO""",1,1440,569,147.73,46,54,54,26,33,32,20,21,22,7.9,30.43,1.76,2,2,19137,17047,18769,7,7,7,12872,10973,12015,10056,8453,9249,2697,2401,2644,120,119,122,102,101,104,6.5,6.3,4.92,3.85,33464,74,27686,90,7,199,791,1428,1485,1341,60,40
"""080050816002""","""Denver-Aurora-Lakewood, CO""",1,1367,403,157.36,48,56,56,27,34,33,21,22,24,9.48,24.27,1.86,2,2,20186,18087,19812,6,7,6,13593,11644,12710,10635,8981,9806,2845,2548,2791,114,115,113,97,98,96,4.9,6,3.24,2.56,34322,96,26233,90,12,248,1024,1467,1406,1593,67,33
"""081230002002""","""Greeley, CO""",1,1733,245,96.64,34,39,37,15,19,17,19,21,20,6.33,16.03,1.59,1,2,18279,16256,17519,2,2,2,11646,10028,10718,9051,7719,8231,2576,2290,2468,18,19,19,23,24,24,8.9,2.4,8.79,2.54,16252,22,24786,91,11,152,814,752,,752,3,97
"""080050056271""","""Denver-Aurora-Lakewood, CO""",1,1929,829,293.94,46,53,54,26,32,31,20,21,23,8.08,22.8,1.8,2,2,20231,17376,19963,6,5,6,13247,11242,12442,10295,8705,9529,2851,2448,2812,101,89,101,86,76,86,5.9,5.6,4.48,2.82,28832,38,33801,91,15,187,1108,1400,1405,1369,85,15
"""080050056241""","""Denver-Aurora-Lakewood, CO""",1,2344,837,493.9,53,63,63,31,39,38,22,24,25,9.38,15.9,1.99,2,2,21929,19400,21599,4,3,3,14504,12409,13623,11350,9617,10519,3090,2733,3043,63,59,61,53,50,52,3,4.7,2.23,1.69,25938,94,35140,92,14,115,1150,1711,1711,1715,91,9
"""080050068583""","""Denver-Aurora-Lakewood, CO""",1,884,506,97.85,42,50,49,27,33,33,15,16,17,5.42,28.01,1.33,1,1,15932,13264,15519,7,6,7,9965,8508,9133,7599,6540,6825,2245,1869,2186,120,100,121,102,85,103,9.1,9.1,10.42,5.17,29498,2,92348,92,10,201,820,1462,1441,1467,20,80
"""080050831004""","""Denver-Aurora-Lakewood, CO""",1,1329,594,56.48,37,43,44,20,25,25,17,18,19,6.36,66.86,1.5,1,1,16034,13816,15681,9,8,9,10962,9290,10131,8543,7198,7757,2260,1946,2209,159,146,165,135,124,140,9.2,5.3,14.29,10.52,27756,2,17055,88,7,204,708,1111,,1111,18,82
"""080050869002""","""Denver-Aurora-Lakewood, CO""",1,1910,931,64.45,37,43,43,21,27,26,15,16,17,5.4,77.94,1.38,1,1,13931,12009,13583,12,12,13,10031,8506,9243,7851,6604,7108,1963,1692,1913,217,210,221,184,178,188,9.2,7.7,15.5,14.44,49358,3,50493,91,32,149,1608,1172,,1172,3,97
"""080050056313""","""Denver-Aurora-Lakewood, CO""",1,1760,690,210.55,52,61,62,31,38,37,21,23,25,8.9,29.17,1.93,2,2,21286,18491,20979,4,3,4,14079,11992,13220,11014,9330,10201,3000,2605,2955,64,57,63,55,48,54,3.9,5.3,4.11,3.28,27848,79,31194,91,8,234,810,1673,1673,,97,3
"""081230004011""","""Greeley, CO""",1,890,379,93.15,42,48,45,20,25,22,22,23,22,7.93,32.27,1.79,2,2,20564,18385,19767,2,2,2,13152,11285,12120,10240,8681,9321,2898,2590,2785,13,14,14,17,18,18,7.5,2.5,4.98,4.07,17321,59,24696,91,6,179,634,1008,1446,695,42,58
"""080050056302""","""Denver-Aurora-Lakewood, CO""",1,1532,529,212.3,62,74,74,40,49,48,22,24,26,10.19,25.4,2.01,2,2,22891,19959,22526,1,1,1,14709,12708,13788,11458,9880,10594,3226,2812,3173,25,16,21,21,13,18,2.6,5.6,2.73,2.49,28287,100,32551,91,11,202,1115,2162,2162,,97,3
"""080050056272""","""Denver-Aurora-Lakewood, CO""",1,1352,489,166.03,55,65,65,33,42,41,22,23,25,8.89,26.19,1.95,2,2,21220,18728,20906,3,3,3,14176,12076,13311,11131,9387,10311,2990,2638,2945,55,51,55,47,44,47,3,5.9,2.75,2.95,29197,100,35372,91,9,181,876,1827,1835,1675,95,5
"""080050872003""","""Denver-Aurora-Lakewood, CO""",1,1399,630,146.79,37,43,44,21,26,25,16,17,18,,,1.46,1,1,15627,13455,15317,11,10,11,10704,9051,9933,8314,6973,7586,2202,1895,2158,187,183,189,159,155,160,8.8,7.8,6.56,4.29,48002,7,51444,91,24,54,1383,1134,1708,923,27,73
"""080050816003""","""Denver-Aurora-Lakewood, CO""",1,1522,515,164.05,42,49,49,21,26,26,21,22,24,8.94,28.06,1.86,2,2,20332,18138,19978,7,7,7,13607,11622,12737,10626,8952,9808,2865,2555,2814,116,115,115,98,98,98,4.7,6.2,3.06,3.14,33326,95,25143,89,10,207,896,1158,1149,1185,75,25
"""080050825002""","""Denver-Aurora-Lakewood, CO""",1,1102,344,141.08,49,57,58,27,34,33,21,23,24,9.74,23.76,1.92,2,2,20906,18434,20586,7,7,7,14046,11958,13191,10977,9242,10170,2946,2597,2900,122,119,121,104,101,103,3.5,6,2.66,2.44,33622,97,23271,89,7,186,780,1495,1495,,95,5
"""080050829003""","""Denver-Aurora-Lakewood, CO""",1,830,343,84.89,40,46,47,21,26,25,19,20,22,7.48,30.21,1.72,2,2,18814,16601,18460,4,4,5,12530,10648,11669,9804,8236,8988,2651,2339,2600,74,73,80,63,62,68,7.9,5.1,9.82,4.04,23137,46,15448,88,3,407,572,1122,1166,1071,54,46
"""080050829001""","""Denver-Aurora-Lakewood, CO""",1,1301,424,331.47,47,55,55,25,31,31,22,24,25,10.18,13.02,1.94,2,2,22442,20164,22080,3,4,3,14319,12348,13394,11095,9444,10225,3163,2841,3110,60,63,58,51,54,49,4,5,3.46,1.28,20877,100,14222,88,15,98,963,1375,,1375,69,31
"""080050834002""","""Denver-Aurora-Lakewood, CO""",1,2511,712,246.43,49,57,57,27,34,33,21,23,24,10.54,30.46,1.91,2,2,21231,18882,20889,6,6,6,14026,12015,13135,10930,9253,10089,2992,2660,2943,104,102,103,88,87,87,4.2,5.1,3.97,2.89,27586,98,15682,88,9,231,834,1484,1448,1625,80,20
"""080050834003""","""Denver-Aurora-Lakewood, CO""",1,2213,648,213.19,52,62,62,31,39,38,21,23,24,10.28,31.23,1.92,2,2,21186,18853,20842,7,6,6,14060,12065,13167,10958,9295,10118,2986,2656,2936,116,114,114,98,97,97,3.9,5.2,3.46,3.04,29655,100,16915,88,13,171,1022,1692,1693,1689,78,22
"""080050068581""","""Denver-Aurora-Lakewood, CO""",1,1938,1000,290.24,42,50,50,26,33,32,16,17,18,5.43,18.71,1.41,1,1,16258,14032,15919,15,14,15,10596,9007,9814,8045,6786,7306,2291,1977,2243,260,244,265,221,207,225,8.5,8.8,6.23,3.45,27492,13,91285,92,17,139,1269,1433,1507,1400,31,69
"""080050804003""","""Denver-Aurora-Lakewood, CO""",1,891,440,77.94,39,45,46,21,27,26,18,18,20,6.19,34.92,1.54,1,1,17401,14390,17135,14,13,14,11512,9640,10763,8811,7387,8102,2452,2027,2414,248,226,247,210,192,210,8.2,6.8,8.75,5.65,36844,2,37751,91,6,411,975,1169,1151,1219,73,27
"""080050814001""","""Denver-Aurora-Lakewood, CO""",1,634,288,196.32,45,53,53,26,33,32,18,19,21,5.13,7.52,1.61,1,2,17337,15079,17001,16,16,16,11936,10206,11124,9204,7802,8440,2443,2124,2395,289,280,289,245,238,245,7.9,6.5,3.86,1.47,37480,35,36156,91,9,166,883,1448,1363,1543,53,47
"""080050068571""","""Denver-Aurora-Lakewood, CO""",1,1043,373,333.16,78,94,94,56,70,68,22,24,25,9.58,10.73,1.99,2,2,22221,19200,21856,6,5,5,14609,12693,13691,11376,9900,10518,3132,2705,3079,102,89,95,86,75,81,1.5,9,1.19,1.12,28872,100,80631,92,37,115,1529,3066,3066,,97,3
"""080050811004""","""Denver-Aurora-Lakewood, CO""",1,1740,912,36.66,32,37,38,17,22,21,15,16,17,4.86,120.94,1.33,1,1,13393,11489,13000,18,17,19,9770,8254,8967,7566,6338,6810,1887,1618,1831,317,297,325,269,252,276,9.5,5.9,24.5,24.87,37946,0,40722,91,7,262,775,952,,952,1,99
"""080770010013""","""Grand Junction, CO""",1,1727,711,757.95,57,66,53,30,38,28,27,28,26,9.28,8.71,1.84,2,2,22212,19679,23251,1,1,1,13146,11240,13759,10002,8451,10467,3129,2773,3275,16,15,17,26,25,27,2.9,5.1,2.46,0.94,10282,83,10554,87,16,92,1021,1247,1247,,91,9
"""080410016001""","""Colorado Springs, CO""",1,1275,185,87.25,36,42,39,18,22,19,18,20,19,5.66,11.99,1.47,1,1,16424,14628,16312,9,9,9,10461,9233,10309,7986,7012,7847,2314,2061,2298,161,161,163,143,143,146,8.4,8.8,6.03,2.12,23596,46,41904,89,4,337,519,872,,872,29,71
"""080410031006""","""Colorado Springs, CO""",1,880,395,839.46,85,103,92,60,75,65,25,27,26,8.45,3.98,2.03,2,2,23407,20626,23348,1,0,1,14348,12812,14235,11037,9899,10933,3297,2906,3289,13,8,13,12,7,12,2,4.2,0.96,0.47,12335,86,13658,88,22,117,975,2924,2924,,98,2
"""080770010023""","""Grand Junction, CO""",1,2094,948,638.75,66,77,61,40,49,36,26,28,25,9.4,13.95,1.78,2,2,21979,19873,22890,0,0,0,12785,11035,13346,9689,8234,10122,3096,2800,3225,0,0,0,0,0,0,5.2,2.3,3.36,1.48,8114,83,19387,91,14,123,1037,1627,1805,1386,58,42
"""080690011042""","""Fort Collins, CO""",1,1675,752,107.9,38,45,42,19,24,21,19,21,21,8.03,55.99,1.63,1,2,18287,16047,18465,4,4,4,11499,10257,11417,8851,7932,8737,2576,2261,2601,72,65,79,98,89,107,8.6,1.2,7.82,6.97,15143,17,10313,89,11,167,1101,942,1159,870,25,75
"""080690011043""","""Fort Collins, CO""",1,1475,476,175.16,52,62,58,30,37,33,22,25,25,10.25,27.86,1.91,2,2,21534,19441,21675,2,3,3,13453,12068,13421,10373,9281,10320,3034,2739,3053,46,48,48,63,66,65,4.7,1.4,3.17,2.72,17799,100,12373,89,11,168,1014,1470,1470,1471,63,37
"""080690011044""","""Fort Collins, CO""",1,926,353,150.18,50,59,55,27,34,30,23,25,25,10.06,23.66,1.9,2,2,21962,19864,22103,2,2,2,13488,12124,13445,10357,9285,10295,3094,2798,3114,37,41,36,50,56,49,4.9,1.6,3.03,2.35,17391,96,11833,89,13,149,992,1347,1289,1434,60,40
"""080690011045""","""Fort Collins, CO""",1,1323,500,184.52,50,60,56,28,35,31,23,25,25,10.13,27.46,1.89,2,2,22422,19964,22618,1,0,1,13476,12170,13409,10307,9352,10212,3159,2812,3186,10,6,11,14,8,16,5.5,1.2,4.28,2.71,14140,79,9387,88,9,132,877,1377,1383,1367,65,35
"""080690011061""","""Fort Collins, CO""",1,1046,406,122.86,46,55,51,25,31,28,21,23,23,8.91,29.44,1.78,2,2,20344,17993,20543,3,3,4,12607,11227,12584,9676,8630,9623,2866,2535,2894,65,63,67,88,85,91,6.4,3.6,4.82,3.3,20429,63,21079,90,9,188,916,1252,1351,1092,62,38
"""080050811003""","""Denver-Aurora-Lakewood, CO""",1,1749,842,87.39,34,39,40,17,22,21,17,17,19,5.78,55.68,1.46,1,1,15937,13627,15602,15,14,16,10838,9114,10066,8322,6940,7593,2246,1920,2198,269,254,275,229,215,233,9,5.7,23.04,9.64,36937,6,38288,91,4,396,553,953,1002,916,43,57
"""080050831002""","""Denver-Aurora-Lakewood, CO""",1,2464,792,346.06,49,57,58,27,34,33,22,23,25,10.39,23.78,1.94,2,2,21579,19124,21253,5,4,5,14201,12129,13321,11080,9358,10247,3041,2694,2994,80,77,79,68,65,67,3.7,5.1,3.62,2.29,25444,96,15339,88,8,166,791,1485,,1485,88,12
"""080050811001""","""Denver-Aurora-Lakewood, CO""",1,1348,505,138.78,34,40,40,19,24,23,15,16,17,5.8,21.1,1.34,1,1,13765,11912,13377,19,18,19,9921,8452,9115,7650,6455,6895,1940,1678,1884,332,319,336,282,271,285,9.4,5.8,19.13,3.64,38005,0,42629,92,13,200,1302,1055,,1055,0,100
"""080050056304""","""Denver-Aurora-Lakewood, CO""",1,1029,345,127.55,58,68,69,37,46,45,21,22,24,9.57,25.89,1.88,2,2,20788,18152,20474,4,4,4,13722,11718,12868,10715,9089,9907,2930,2557,2884,78,72,77,66,61,65,5,5.3,6.46,2.7,28965,66,32243,91,14,211,1052,2016,2094,1665,82,18
"""080350141261""","""Denver-Aurora-Lakewood, CO""",1,1755,932,175.76,45,53,53,28,35,34,17,19,20,6.23,33.04,1.55,1,1,17740,15159,17416,9,8,10,11451,9723,10634,8874,7519,8101,2500,2136,2453,77,69,79,65,58,67,8.6,4.8,12.07,5.3,22552,2,26219,90,15,91,890,1511,1830,1338,35,65
"""080410007002""","""Colorado Springs, CO""",1,888,312,109.32,47,55,50,26,32,28,21,23,22,7.95,22.69,1.71,2,2,19237,17069,19140,6,6,6,12146,10734,12011,9324,8216,9202,2710,2405,2696,111,113,113,99,101,100,6,8.5,3.07,2.85,26771,89,32053,89,3,457,543,1262,1206,1398,71,29
"""080410008003""","""Colorado Springs, CO""",1,1126,473,104.21,45,53,48,24,30,26,20,22,22,8.12,36.86,1.67,1,2,18838,16806,18734,5,5,5,11826,10419,11689,9088,7963,8963,2654,2367,2639,85,88,87,75,78,78,6.5,8.8,4.02,4.54,26056,88,37209,89,3,448,472,1181,1159,1219,64,36
"""080410010003""","""Colorado Springs, CO""",1,1058,496,274.34,51,61,55,31,39,34,20,23,22,6.9,12.48,1.69,1,2,19237,17078,19148,4,4,4,11964,10557,11836,9175,8074,9057,2710,2406,2697,79,77,82,71,69,73,6.6,7.9,3.3,1.81,21643,67,28870,89,6,222,763,1506,1946,766,63,37
"""080410002022""","""Colorado Springs, CO""",1,1331,500,95.6,46,55,50,26,33,28,20,22,21,7.61,39.79,1.65,1,2,18738,16608,18637,5,5,5,11690,10398,11546,8961,7971,8830,2640,2340,2625,89,87,91,79,77,81,7.5,5.8,10.1,5.23,24284,51,21913,89,12,214,1040,1272,1750,962,39,61
"""080130135053""","""Boulder, CO""",1,2136,740,126.96,34,40,44,17,21,22,17,18,21,7.66,44.63,1.67,1,2,18379,16002,18543,4,4,5,12198,10472,11484,9508,8133,8763,2590,2254,2612,100,85,109,85,73,93,8.5,1.5,7.78,5.83,14762,18,10733,89,11,151,1027,997,1252,887,30,70
"""080410011012""","""Colorado Springs, CO""",1,448,282,215.12,37,44,40,18,22,19,19,21,21,5.94,7.79,1.58,1,2,17748,15723,17650,5,5,6,11218,9922,11077,8618,7609,8488,2500,2215,2486,100,98,103,89,87,91,8,7.2,6.84,1.31,20953,43,27313,89,6,176,843,870,1125,702,40,60
"""080770010024""","""Grand Junction, CO""",1,1024,393,687.13,67,79,62,38,47,35,29,31,27,10.35,5.92,1.99,2,2,23989,21165,25137,0,0,0,14206,12339,14777,10826,9357,11236,3379,2983,3541,0,0,0,0,0,0,2.1,1.5,1.33,0.57,6976,91,13430,90,19,73,1283,1556,1556,,94,6
"""081230021011""","""Greeley, CO""",1,2160,615,334.06,49,57,53,24,30,27,25,27,26,11.82,21.77,2.05,2,2,24289,21588,23368,0,0,0,15098,13094,13989,11675,10053,10697,3423,3041,3292,0,0,0,0,0,0,4.4,0.2,3.16,1.84,4226,82,3225,85,5,172,653,1225,1225,,85,15
